,Permit Creation Date,Revised Cost,Zipcode,Revised_Cost_Range,Low,Very Low,High,Medium,Very High,Extremely High
13149,2013-05-20,1.0,94110.0,Very Low,0,1,0,0,0,0
13150,2013-05-20,111277.0,94124.0,High,0,0,1,0,0,0
13151,2013-05-20,1.0,UNKNOWN,Very Low,0,1,0,0,0,0
13152,2013-05-20,1.0,UNKNOWN,Very Low,0,1,0,0,0,0
13153,2013-05-20,900.0,94121.0,Very Low,0,1,0,0,0,0
13154,2013-05-20,400000.0,94103.0,High,0,0,1,0,0,0
13155,2013-05-20,1.0,94123.0,Very Low,0,1,0,0,0,0
13156,2013-05-20,5800.0,94114.0,Low,1,0,0,0,0,0
13157,2013-05-20,1.0,94115.0,Very Low,0,1,0,0,0,0
13158,2013-05-20,1.0,94121.0,Very Low,0,1,0,0,0,0
13159,2013-05-20,15000.0,94103.0,Medium,0,0,0,1,0,0
13160,2013-05-20,546165.0,94102.0,High,0,0,1,0,0,0
13161,2013-05-20,1.0,94121.0,Very Low,0,1,0,0,0,0
13162,2013-05-20,15000.0,94118.0,Medium,0,0,0,1,0,0
13163,2013-05-20,15000.0,94118.0,Medium,0,0,0,1,0,0
13164,2013-05-20,400.0,94124.0,Very Low,0,1,0,0,0,0
13165,2013-05-20,148887.0,94105.0,High,0,0,1,0,0,0
13166,2013-05-20,200000.0,94104.0,High,0,0,1,0,0,0
13167,2013-05-20,1.0,94115.0,Very Low,0,1,0,0,0,0
13168,2013-05-20,50000.0,94104.0,Medium,0,0,0,1,0,0
13169,2013-05-20,1.0,94115.0,Very Low,0,1,0,0,0,0
13170,2013-05-20,111277.0,94107.0,High,0,0,1,0,0,0
13171,2013-05-20,13120.0,94109.0,Medium,0,0,0,1,0,0
13172,2013-05-20,18300.0,94122.0,Medium,0,0,0,1,0,0
13173,2013-05-20,1.0,94123.0,Very Low,0,1,0,0,0,0
13174,2013-05-20,10000.0,94111.0,Low,1,0,0,0,0,0
13175,2013-05-20,16380.0,94109.0,Medium,0,0,0,1,0,0
13176,2013-05-21,1200.0,94111.0,Low,1,0,0,0,0,0
13177,2013-05-21,1200.0,94111.0,Low,1,0,0,0,0,0
13178,2013-05-21,9400.0,94104.0,Low,1,0,0,0,0,0
13179,2013-05-21,32256.0,94111.0,Medium,0,0,0,1,0,0
13180,2013-05-21,3500.0,94127.0,Low,1,0,0,0,0,0
13181,2013-05-21,3124.0,94116.0,Low,1,0,0,0,0,0
13182,2013-05-21,7800.0,94134.0,Low,1,0,0,0,0,0
13183,2013-05-21,19689.0,94112.0,Medium,0,0,0,1,0,0
13184,2013-05-21,7000.0,94104.0,Low,1,0,0,0,0,0
13185,2013-05-21,0.0,94111.0,Very Low,0,1,0,0,0,0
13186,2013-05-21,1.0,94117.0,Very Low,0,1,0,0,0,0
13187,2013-05-21,10000.0,94111.0,Low,1,0,0,0,0,0
13188,2013-05-21,1.0,94133.0,Very Low,0,1,0,0,0,0
13189,2013-05-21,100000.0,94122.0,Medium,0,0,0,1,0,0
13190,2013-05-21,4500.0,94133.0,Low,1,0,0,0,0,0
13191,2013-05-21,5000.0,94132.0,Low,1,0,0,0,0,0
13192,2013-05-21,40000.0,94131.0,Medium,0,0,0,1,0,0
13193,2013-05-21,1.0,94108.0,Very Low,0,1,0,0,0,0
13194,2013-05-21,8000.0,94117.0,Low,1,0,0,0,0,0
13195,2013-05-21,16000.0,94117.0,Medium,0,0,0,1,0,0
13196,2013-05-21,10000.0,94117.0,Low,1,0,0,0,0,0
13197,2013-05-21,15000.0,94116.0,Medium,0,0,0,1,0,0
13198,2013-05-21,45000.0,94115.0,Medium,0,0,0,1,0,0
13199,2013-05-21,45000.0,94115.0,Medium,0,0,0,1,0,0
13200,2013-05-21,2000.0,94110.0,Low,1,0,0,0,0,0
13201,2013-05-21,6000.0,94110.0,Low,1,0,0,0,0,0
13202,2013-05-21,1.0,94102.0,Very Low,0,1,0,0,0,0
13203,2013-05-21,240000.0,94114.0,High,0,0,1,0,0,0
13204,2013-05-21,240000.0,94114.0,High,0,0,1,0,0,0
13205,2013-05-21,240000.0,94114.0,High,0,0,1,0,0,0
13206,2013-05-21,35000.0,94115.0,Medium,0,0,0,1,0,0
13207,2013-05-21,70000.0,94115.0,Medium,0,0,0,1,0,0
13208,2013-05-21,4000.0,94116.0,Low,1,0,0,0,0,0
13209,2013-05-21,230000.0,94108.0,High,0,0,1,0,0,0
13210,2013-05-21,1.0,94105.0,Very Low,0,1,0,0,0,0
13211,2013-05-21,1.0,94114.0,Very Low,0,1,0,0,0,0
13212,2013-05-21,1.0,94114.0,Very Low,0,1,0,0,0,0
13213,2013-05-21,15000.0,94133.0,Medium,0,0,0,1,0,0
13214,2013-05-21,1.0,94133.0,Very Low,0,1,0,0,0,0
13215,2013-05-21,115300.0,94107.0,High,0,0,1,0,0,0
13216,2013-05-21,10000.0,94117.0,Low,1,0,0,0,0,0
13217,2013-05-21,150000.0,94104.0,High,0,0,1,0,0,0
13218,2013-05-21,1000.0,94110.0,Very Low,0,1,0,0,0,0
13219,2013-05-21,1.0,94121.0,Very Low,0,1,0,0,0,0
13220,2013-05-21,1.0,94131.0,Very Low,0,1,0,0,0,0
13221,2013-05-21,3500.0,94108.0,Low,1,0,0,0,0,0
13222,2013-05-21,1.0,94110.0,Very Low,0,1,0,0,0,0
13223,2013-05-21,40000.0,94114.0,Medium,0,0,0,1,0,0
13224,2013-05-21,1.0,94123.0,Very Low,0,1,0,0,0,0
13225,2013-05-21,1.0,94133.0,Very Low,0,1,0,0,0,0
13226,2013-05-21,5000.0,94117.0,Low,1,0,0,0,0,0
13227,2013-05-21,1.0,94110.0,Very Low,0,1,0,0,0,0
13228,2013-05-21,16500.0,94114.0,Medium,0,0,0,1,0,0
13229,2013-05-21,18000.0,94115.0,Medium,0,0,0,1,0,0
13230,2013-05-21,111277.0,94132.0,High,0,0,1,0,0,0
13231,2013-05-21,1.0,94107.0,Very Low,0,1,0,0,0,0
13232,2013-05-21,500.0,94127.0,Very Low,0,1,0,0,0,0
13233,2013-05-21,18650.0,94115.0,Medium,0,0,0,1,0,0
13234,2013-05-21,5000.0,94107.0,Low,1,0,0,0,0,0
13235,2013-05-21,1.0,94116.0,Very Low,0,1,0,0,0,0
13236,2013-05-21,3000.0,94118.0,Low,1,0,0,0,0,0
13237,2013-05-21,3000.0,94118.0,Low,1,0,0,0,0,0
13238,2013-05-21,3000.0,94118.0,Low,1,0,0,0,0,0
13239,2013-05-21,15600.0,94108.0,Medium,0,0,0,1,0,0
13240,2013-05-21,7600.0,94131.0,Low,1,0,0,0,0,0
13241,2013-05-21,6000.0,94112.0,Low,1,0,0,0,0,0
13242,2013-05-21,1400.0,94112.0,Low,1,0,0,0,0,0
13243,2013-05-21,42000.0,94118.0,Medium,0,0,0,1,0,0
13244,2013-05-21,1.0,94158.0,Very Low,0,1,0,0,0,0
13245,2013-05-21,5500.0,94109.0,Low,1,0,0,0,0,0
13246,2013-05-21,40000.0,94114.0,Medium,0,0,0,1,0,0
13247,2013-05-21,1405.0,94132.0,Low,1,0,0,0,0,0
13248,2013-05-14,1.0,94134.0,Very Low,0,1,0,0,0,0
13249,2013-05-21,800.0,94112.0,Very Low,0,1,0,0,0,0
13250,2013-05-21,9000.0,94115.0,Low,1,0,0,0,0,0
13251,2013-05-21,1.0,94133.0,Very Low,0,1,0,0,0,0
13252,2013-05-21,1.0,94117.0,Very Low,0,1,0,0,0,0
13253,2013-05-21,1.0,94109.0,Very Low,0,1,0,0,0,0
13254,2013-05-21,20000.0,94133.0,Medium,0,0,0,1,0,0
13255,2013-05-21,65000.0,94133.0,Medium,0,0,0,1,0,0
13256,2013-05-21,200000.0,94118.0,High,0,0,1,0,0,0
13257,2013-05-21,16500.0,94118.0,Medium,0,0,0,1,0,0
13258,2013-05-21,0.0,94123.0,Very Low,0,1,0,0,0,0
13259,2013-05-21,3500.0,94112.0,Low,1,0,0,0,0,0
13260,2013-05-21,13000.0,94121.0,Medium,0,0,0,1,0,0
13261,2013-05-21,24000.0,94121.0,Medium,0,0,0,1,0,0
13262,2013-05-21,35000.0,94123.0,Medium,0,0,0,1,0,0
13263,2013-05-21,1.0,94117.0,Very Low,0,1,0,0,0,0
13264,2013-05-21,200.0,94103.0,Very Low,0,1,0,0,0,0
13265,2013-05-21,1.0,94118.0,Very Low,0,1,0,0,0,0
13266,2013-05-21,600.0,94124.0,Very Low,0,1,0,0,0,0
13267,2013-05-21,5000.0,94107.0,Low,1,0,0,0,0,0
13268,2013-05-21,1.0,94123.0,Very Low,0,1,0,0,0,0
13269,2013-05-21,14000.0,94121.0,Medium,0,0,0,1,0,0
13270,2013-05-21,1.0,94117.0,Very Low,0,1,0,0,0,0
13271,2013-05-21,95719.0,94110.0,Medium,0,0,0,1,0,0
13272,2013-05-21,850.0,94110.0,Very Low,0,1,0,0,0,0
13273,2013-05-21,4500.0,94127.0,Low,1,0,0,0,0,0
13274,2013-05-21,1.0,94132.0,Very Low,0,1,0,0,0,0
13275,2013-05-21,0.0,94131.0,Very Low,0,1,0,0,0,0
13276,2013-05-21,38000.0,94103.0,Medium,0,0,0,1,0,0
13277,2013-05-21,38000.0,94103.0,Medium,0,0,0,1,0,0
13278,2013-05-21,646000.0,94127.0,High,0,0,1,0,0,0
13279,2013-05-21,160000.0,94118.0,High,0,0,1,0,0,0
13280,2013-05-21,1300.0,94108.0,Low,1,0,0,0,0,0
13281,2013-05-21,11000.0,94134.0,Medium,0,0,0,1,0,0
13282,2013-05-21,11000.0,94134.0,Medium,0,0,0,1,0,0
13283,2013-05-21,11000.0,94134.0,Medium,0,0,0,1,0,0
13284,2013-05-21,11000.0,94134.0,Medium,0,0,0,1,0,0
13285,2013-05-21,11000.0,94134.0,Medium,0,0,0,1,0,0
13286,2013-05-21,3000000.0,94103.0,Very High,0,0,0,0,1,0
13287,2013-05-21,3500.0,94112.0,Low,1,0,0,0,0,0
13288,2013-05-21,9000.0,94134.0,Low,1,0,0,0,0,0
13289,2013-05-21,9000.0,94134.0,Low,1,0,0,0,0,0
13290,2013-05-21,9000.0,94134.0,Low,1,0,0,0,0,0
13291,2013-05-21,9000.0,94134.0,Low,1,0,0,0,0,0
13292,2013-05-21,1000.0,94117.0,Very Low,0,1,0,0,0,0
13293,2013-05-21,15000.0,94110.0,Medium,0,0,0,1,0,0
13294,2013-05-21,1.0,94122.0,Very Low,0,1,0,0,0,0
13295,2013-05-21,12000.0,94109.0,Medium,0,0,0,1,0,0
13296,2013-05-21,6500.0,94122.0,Low,1,0,0,0,0,0
13297,2013-05-21,6797.0,94133.0,Low,1,0,0,0,0,0
13298,2013-05-21,140000.0,94108.0,High,0,0,1,0,0,0
13299,2013-05-21,3200.0,94110.0,Low,1,0,0,0,0,0
13300,2013-05-21,1.0,94133.0,Very Low,0,1,0,0,0,0
13301,2013-05-21,3000.0,94109.0,Low,1,0,0,0,0,0
13302,2013-05-21,1.0,94109.0,Very Low,0,1,0,0,0,0
13303,2013-05-21,480.0,94102.0,Very Low,0,1,0,0,0,0
13304,2013-05-21,70000.0,94123.0,Medium,0,0,0,1,0,0
13305,2013-05-21,480.0,94103.0,Very Low,0,1,0,0,0,0
13306,2013-05-21,111277.0,94103.0,High,0,0,1,0,0,0
13307,2013-05-21,35000.0,94112.0,Medium,0,0,0,1,0,0
13308,2013-05-21,100000.0,94118.0,Medium,0,0,0,1,0,0
13309,2013-05-21,27000.0,94109.0,Medium,0,0,0,1,0,0
13310,2013-05-21,27000.0,94110.0,Medium,0,0,0,1,0,0
13311,2013-05-21,1.0,94114.0,Very Low,0,1,0,0,0,0
13312,2013-05-21,27000.0,94109.0,Medium,0,0,0,1,0,0
13313,2013-05-21,1.0,94133.0,Very Low,0,1,0,0,0,0
13314,2013-05-21,1.0,94133.0,Very Low,0,1,0,0,0,0
13315,2013-05-21,8000.0,94109.0,Low,1,0,0,0,0,0
13316,2013-05-21,1.0,94133.0,Very Low,0,1,0,0,0,0
13317,2013-05-21,1.0,94133.0,Very Low,0,1,0,0,0,0
13318,2013-05-21,35000.0,94115.0,Medium,0,0,0,1,0,0
13319,2013-05-21,30000.0,94109.0,Medium,0,0,0,1,0,0
13320,2013-05-21,20000.0,94110.0,Medium,0,0,0,1,0,0
13321,2013-05-21,1.0,94133.0,Very Low,0,1,0,0,0,0
13322,2013-05-21,1.0,94133.0,Very Low,0,1,0,0,0,0
13323,2013-05-17,7500.0,94107.0,Low,1,0,0,0,0,0
13324,2013-05-21,1.0,94121.0,Very Low,0,1,0,0,0,0
13325,2013-05-21,1.0,94117.0,Very Low,0,1,0,0,0,0
13326,2013-05-21,1.0,94117.0,Very Low,0,1,0,0,0,0
13327,2013-05-21,1.0,94117.0,Very Low,0,1,0,0,0,0
13328,2013-05-21,4000.0,94108.0,Low,1,0,0,0,0,0
13329,2013-05-21,0.0,94117.0,Very Low,0,1,0,0,0,0
13330,2013-05-21,1.0,94115.0,Very Low,0,1,0,0,0,0
13331,2013-05-21,14.0,94102.0,Very Low,0,1,0,0,0,0
13332,2013-05-21,1.0,94115.0,Very Low,0,1,0,0,0,0
13333,2013-05-21,10000.0,94117.0,Low,1,0,0,0,0,0
13334,2013-05-21,2000.0,94102.0,Low,1,0,0,0,0,0
13335,2013-05-21,30000.0,94134.0,Medium,0,0,0,1,0,0
13336,2013-05-21,1600.0,94118.0,Low,1,0,0,0,0,0
13337,2013-05-21,2000.0,94109.0,Low,1,0,0,0,0,0
13338,2013-05-21,2000.0,94109.0,Low,1,0,0,0,0,0
13339,2013-05-21,2000.0,94109.0,Low,1,0,0,0,0,0
13340,2013-05-21,5000.0,94110.0,Low,1,0,0,0,0,0
13341,2013-05-21,80000.0,94116.0,Medium,0,0,0,1,0,0
13342,2013-05-21,1.0,94133.0,Very Low,0,1,0,0,0,0
13343,2013-05-21,1.0,94133.0,Very Low,0,1,0,0,0,0
13344,2013-05-21,1.0,94133.0,Very Low,0,1,0,0,0,0
13345,2013-05-21,1.0,94133.0,Very Low,0,1,0,0,0,0
13346,2013-05-21,1.0,94133.0,Very Low,0,1,0,0,0,0
13347,2013-05-21,1.0,94133.0,Very Low,0,1,0,0,0,0
13348,2013-05-21,1.0,94133.0,Very Low,0,1,0,0,0,0
13349,2013-05-21,1.0,94133.0,Very Low,0,1,0,0,0,0
13350,2013-05-21,1.0,94133.0,Very Low,0,1,0,0,0,0
13351,2013-05-21,1.0,94133.0,Very Low,0,1,0,0,0,0
13352,2013-05-21,1.0,94133.0,Very Low,0,1,0,0,0,0
13353,2013-05-21,1.0,94133.0,Very Low,0,1,0,0,0,0
13354,2013-05-22,20000.0,94117.0,Medium,0,0,0,1,0,0
13355,2013-05-22,80000.0,94107.0,Medium,0,0,0,1,0,0
13356,2013-05-22,170000.0,94117.0,High,0,0,1,0,0,0
13357,2013-05-22,760.0,94114.0,Very Low,0,1,0,0,0,0
13358,2013-05-22,101260.0,94111.0,High,0,0,1,0,0,0
13359,2013-05-22,9157.0,94121.0,Low,1,0,0,0,0,0
13360,2013-05-22,4705.0,94121.0,Low,1,0,0,0,0,0
13361,2013-05-22,6500.0,94132.0,Low,1,0,0,0,0,0
13362,2013-05-22,43900.0,94123.0,Medium,0,0,0,1,0,0
13363,2013-05-22,43900.0,94123.0,Medium,0,0,0,1,0,0
13364,2013-05-22,11000.0,94132.0,Medium,0,0,0,1,0,0
13365,2013-05-22,4000.0,94124.0,Low,1,0,0,0,0,0
13366,2013-05-22,7600.0,94104.0,Low,1,0,0,0,0,0
13367,2013-05-22,5100.0,94133.0,Low,1,0,0,0,0,0
13368,2013-05-22,32000.0,94102.0,Medium,0,0,0,1,0,0
13369,2013-05-22,20900.0,94103.0,Medium,0,0,0,1,0,0
13370,2013-05-22,435000.0,94105.0,High,0,0,1,0,0,0
13371,2013-05-22,62800.0,94122.0,Medium,0,0,0,1,0,0
13372,2013-05-22,6000.0,94111.0,Low,1,0,0,0,0,0
13373,2013-05-22,25000.0,94114.0,Medium,0,0,0,1,0,0
13374,2013-05-22,1.0,94110.0,Very Low,0,1,0,0,0,0
13375,2013-05-22,2000.0,94111.0,Low,1,0,0,0,0,0
13376,2013-05-22,3600.0,94111.0,Low,1,0,0,0,0,0
13377,2013-05-22,1.0,94109.0,Very Low,0,1,0,0,0,0
13378,2013-05-22,1200.0,94109.0,Low,1,0,0,0,0,0
13379,2013-05-22,1000.0,94110.0,Very Low,0,1,0,0,0,0
13380,2013-05-22,80000.0,94127.0,Medium,0,0,0,1,0,0
13381,2013-05-22,4000.0,94123.0,Low,1,0,0,0,0,0
13382,2013-05-22,7000.0,94110.0,Low,1,0,0,0,0,0
13383,2013-05-22,13446.0,94112.0,Medium,0,0,0,1,0,0
13384,2013-05-22,1.0,94118.0,Very Low,0,1,0,0,0,0
13385,2013-05-22,267.0,94105.0,Very Low,0,1,0,0,0,0
13386,2013-05-22,22000.0,94110.0,Medium,0,0,0,1,0,0
13387,2013-05-22,1000.0,94122.0,Very Low,0,1,0,0,0,0
13388,2013-05-22,7959.0,94134.0,Low,1,0,0,0,0,0
13389,2013-05-22,3500.0,94104.0,Low,1,0,0,0,0,0
13390,2013-05-22,3500.0,94112.0,Low,1,0,0,0,0,0
13391,2013-05-22,1.0,94131.0,Very Low,0,1,0,0,0,0
13392,2013-05-22,10000.0,94133.0,Low,1,0,0,0,0,0
13393,2013-05-22,5000.0,94114.0,Low,1,0,0,0,0,0
13394,2013-05-22,10000.0,94112.0,Low,1,0,0,0,0,0
13395,2013-05-22,2500.0,94122.0,Low,1,0,0,0,0,0
13396,2013-05-22,1.0,94110.0,Very Low,0,1,0,0,0,0
13397,2013-05-22,200.0,94110.0,Very Low,0,1,0,0,0,0
13398,2013-05-22,1.0,94117.0,Very Low,0,1,0,0,0,0
13399,2013-05-22,7000.0,94114.0,Low,1,0,0,0,0,0
13400,2013-05-22,2000.0,94133.0,Low,1,0,0,0,0,0
13401,2013-05-22,5200.0,94133.0,Low,1,0,0,0,0,0
13402,2013-05-22,1.0,94102.0,Very Low,0,1,0,0,0,0
13403,2013-05-22,1.0,94115.0,Very Low,0,1,0,0,0,0
13404,2013-05-22,25000.0,94110.0,Medium,0,0,0,1,0,0
13405,2013-05-22,1500.0,94133.0,Low,1,0,0,0,0,0
13406,2013-05-22,2800.0,94133.0,Low,1,0,0,0,0,0
13407,2013-05-22,1.0,94118.0,Very Low,0,1,0,0,0,0
13408,2013-05-22,6880.0,94121.0,Low,1,0,0,0,0,0
13409,2013-05-22,28800.0,94117.0,Medium,0,0,0,1,0,0
13410,2013-05-22,5000.0,94124.0,Low,1,0,0,0,0,0
13411,2013-05-22,40000.0,94115.0,Medium,0,0,0,1,0,0
13412,2013-05-22,300.0,94133.0,Very Low,0,1,0,0,0,0
13413,2013-05-22,1.0,94116.0,Very Low,0,1,0,0,0,0
13414,2013-05-22,20000.0,94124.0,Medium,0,0,0,1,0,0
13415,2013-05-22,0.0,94117.0,Very Low,0,1,0,0,0,0
13416,2013-05-22,250.0,94108.0,Very Low,0,1,0,0,0,0
13417,2013-05-22,65000.0,94112.0,Medium,0,0,0,1,0,0
13418,2013-05-22,25000.0,94114.0,Medium,0,0,0,1,0,0
13419,2013-05-22,1.0,UNKNOWN,Very Low,0,1,0,0,0,0
13420,2013-05-22,10000.0,94103.0,Low,1,0,0,0,0,0
13421,2013-05-22,1.0,94108.0,Very Low,0,1,0,0,0,0
13422,2013-05-22,2500.0,94115.0,Low,1,0,0,0,0,0
13423,2013-05-22,25000.0,94123.0,Medium,0,0,0,1,0,0
13424,2013-05-22,64250.0,94133.0,Medium,0,0,0,1,0,0
13425,2013-05-22,42300.0,94102.0,Medium,0,0,0,1,0,0
13426,2013-05-22,15000.0,94117.0,Medium,0,0,0,1,0,0
13427,2013-05-22,2000.0,94114.0,Low,1,0,0,0,0,0
13428,2013-05-22,5000.0,94109.0,Low,1,0,0,0,0,0
13429,2013-05-22,300.0,94123.0,Very Low,0,1,0,0,0,0
13430,2013-05-22,36000.0,94133.0,Medium,0,0,0,1,0,0
13431,2013-05-22,10000.0,94110.0,Low,1,0,0,0,0,0
13432,2013-05-22,10000.0,94110.0,Low,1,0,0,0,0,0
13433,2013-05-22,18025.0,94105.0,Medium,0,0,0,1,0,0
13434,2013-05-22,150000.0,94102.0,High,0,0,1,0,0,0
13435,2013-05-22,267.0,94109.0,Very Low,0,1,0,0,0,0
13436,2013-05-22,9780.0,94107.0,Low,1,0,0,0,0,0
13437,2013-05-22,2000.0,94111.0,Low,1,0,0,0,0,0
13438,2013-05-22,8392.0,94110.0,Low,1,0,0,0,0,0
13439,2013-05-22,5000.0,94103.0,Low,1,0,0,0,0,0
13440,2013-05-22,5000.0,94124.0,Low,1,0,0,0,0,0
13441,2013-05-22,6000.0,94110.0,Low,1,0,0,0,0,0
13442,2013-05-22,3000.0,94103.0,Low,1,0,0,0,0,0
13443,2013-05-22,15000.0,94114.0,Medium,0,0,0,1,0,0
13444,2013-05-22,10000.0,94107.0,Low,1,0,0,0,0,0
13445,2013-05-22,0.0,94109.0,Very Low,0,1,0,0,0,0
13446,2013-05-22,200000.0,94103.0,High,0,0,1,0,0,0
13447,2013-05-22,1.0,94115.0,Very Low,0,1,0,0,0,0
13448,2013-05-22,111277.0,94108.0,High,0,0,1,0,0,0
13449,2013-05-22,3000.0,94108.0,Low,1,0,0,0,0,0
13450,2013-05-22,20000.0,94111.0,Medium,0,0,0,1,0,0
13451,2013-05-22,300000.0,94103.0,High,0,0,1,0,0,0
13452,2013-05-22,3800.0,94109.0,Low,1,0,0,0,0,0
13453,2013-05-22,1.0,94117.0,Very Low,0,1,0,0,0,0
13454,2013-05-22,4000.0,94104.0,Low,1,0,0,0,0,0
13455,2013-05-22,19000.0,94114.0,Medium,0,0,0,1,0,0
13456,2013-05-22,0.0,94107.0,Very Low,0,1,0,0,0,0
13457,2013-05-22,3000.0,94104.0,Low,1,0,0,0,0,0
13458,2013-05-22,15000.0,94110.0,Medium,0,0,0,1,0,0
13459,2013-05-22,60000.0,94123.0,Medium,0,0,0,1,0,0
13460,2013-05-22,1.0,UNKNOWN,Very Low,0,1,0,0,0,0
13461,2013-05-22,1.0,94118.0,Very Low,0,1,0,0,0,0
13462,2013-05-22,10000.0,94103.0,Low,1,0,0,0,0,0
13463,2013-05-22,111277.0,94123.0,High,0,0,1,0,0,0
13464,2013-05-22,111277.0,94123.0,High,0,0,1,0,0,0
13465,2013-05-22,1.0,94102.0,Very Low,0,1,0,0,0,0
13466,2013-05-22,0.0,94108.0,Very Low,0,1,0,0,0,0
13467,2013-05-22,175000.0,94103.0,High,0,0,1,0,0,0
13468,2013-05-22,15000.0,94114.0,Medium,0,0,0,1,0,0
13469,2013-05-22,267.0,94103.0,Very Low,0,1,0,0,0,0
13470,2013-05-22,10000.0,94115.0,Low,1,0,0,0,0,0
13471,2013-05-22,1.0,94122.0,Very Low,0,1,0,0,0,0
13472,2013-05-22,101000.0,94133.0,High,0,0,1,0,0,0
13473,2013-05-22,5000.0,94117.0,Low,1,0,0,0,0,0
13474,2013-05-22,5000.0,94117.0,Low,1,0,0,0,0,0
13475,2013-05-22,1.0,94110.0,Very Low,0,1,0,0,0,0
13476,2013-05-22,1.0,94110.0,Very Low,0,1,0,0,0,0
13477,2013-02-13,1161852.0,94102.0,Very High,0,0,0,0,1,0
13478,2013-02-13,1161852.0,94102.0,Very High,0,0,0,0,1,0
13479,2013-02-13,1161852.0,94102.0,Very High,0,0,0,0,1,0
13480,2013-05-22,1500.0,94110.0,Low,1,0,0,0,0,0
13481,2013-05-22,9800.0,94118.0,Low,1,0,0,0,0,0
13482,2013-05-22,111277.0,94109.0,High,0,0,1,0,0,0
13483,2013-05-22,5000.0,UNKNOWN,Low,1,0,0,0,0,0
13484,2013-05-22,800.0,94102.0,Very Low,0,1,0,0,0,0
13485,2013-05-22,175000.0,94115.0,High,0,0,1,0,0,0
13486,2013-05-22,20000.0,94118.0,Medium,0,0,0,1,0,0
13487,2013-05-22,315000.0,94110.0,High,0,0,1,0,0,0
13488,2013-05-22,1.0,94102.0,Very Low,0,1,0,0,0,0
13489,2013-05-22,4000.0,94112.0,Low,1,0,0,0,0,0
13490,2013-05-22,5000.0,94107.0,Low,1,0,0,0,0,0
13491,2013-05-22,8000.0,94112.0,Low,1,0,0,0,0,0
13492,2013-05-22,120000.0,94109.0,High,0,0,1,0,0,0
13493,2013-05-22,1.0,94112.0,Very Low,0,1,0,0,0,0
13494,2013-05-22,8000.0,94109.0,Low,1,0,0,0,0,0
13495,2013-05-22,35000.0,94117.0,Medium,0,0,0,1,0,0
13496,2013-05-23,3000.0,94124.0,Low,1,0,0,0,0,0
13497,2013-05-23,3300.0,94104.0,Low,1,0,0,0,0,0
13498,2013-05-23,1.0,94118.0,Very Low,0,1,0,0,0,0
13499,2013-05-23,1300.0,94111.0,Low,1,0,0,0,0,0
13500,2013-05-23,22500.0,94105.0,Medium,0,0,0,1,0,0
13501,2013-05-23,120000.0,94133.0,High,0,0,1,0,0,0
13502,2013-05-23,9000.0,94133.0,Low,1,0,0,0,0,0
13503,2013-05-23,7507.0,94112.0,Low,1,0,0,0,0,0
13504,2013-05-23,125000.0,94102.0,High,0,0,1,0,0,0
13505,2013-05-23,7000.0,94127.0,Low,1,0,0,0,0,0
13506,2013-05-23,4971.0,94117.0,Low,1,0,0,0,0,0
13507,2013-05-23,1.0,94115.0,Very Low,0,1,0,0,0,0
13508,2013-05-23,50000.0,94115.0,Medium,0,0,0,1,0,0
13509,2013-05-23,22000.0,94117.0,Medium,0,0,0,1,0,0
13510,2013-05-23,22000.0,94117.0,Medium,0,0,0,1,0,0
13511,2013-05-23,27790.0,94111.0,Medium,0,0,0,1,0,0
13512,2013-05-23,1000.0,94117.0,Very Low,0,1,0,0,0,0
13513,2013-05-23,6168.0,94111.0,Low,1,0,0,0,0,0
13514,2013-05-23,1.0,94110.0,Very Low,0,1,0,0,0,0
13515,2013-05-23,10000.0,94116.0,Low,1,0,0,0,0,0
13516,2013-05-23,25000.0,94114.0,Medium,0,0,0,1,0,0
13517,2013-05-23,565000.0,94118.0,High,0,0,1,0,0,0
13518,2013-05-23,1.0,94109.0,Very Low,0,1,0,0,0,0
13519,2013-05-23,1.0,94109.0,Very Low,0,1,0,0,0,0
13520,2013-05-23,1.0,94121.0,Very Low,0,1,0,0,0,0
13521,2013-05-23,1.0,94121.0,Very Low,0,1,0,0,0,0
13522,2013-05-23,1.0,94121.0,Very Low,0,1,0,0,0,0
13523,2013-05-23,1.0,94108.0,Very Low,0,1,0,0,0,0
13524,2013-05-23,1.0,94127.0,Very Low,0,1,0,0,0,0
13525,2013-05-23,1.0,94123.0,Very Low,0,1,0,0,0,0
13526,2013-05-23,18000.0,94118.0,Medium,0,0,0,1,0,0
13527,2013-05-23,35000.0,94121.0,Medium,0,0,0,1,0,0
13528,2013-05-23,2500.0,94109.0,Low,1,0,0,0,0,0
13529,2013-05-23,1.0,94109.0,Very Low,0,1,0,0,0,0
13530,2013-05-23,1.0,94118.0,Very Low,0,1,0,0,0,0
13531,2013-05-23,1500.0,94115.0,Low,1,0,0,0,0,0
13532,2013-05-23,111277.0,94103.0,High,0,0,1,0,0,0
13533,2013-05-23,4000.0,94104.0,Low,1,0,0,0,0,0
13534,2013-05-23,1000.0,94104.0,Very Low,0,1,0,0,0,0
13535,2013-05-23,1.0,94115.0,Very Low,0,1,0,0,0,0
13536,2013-05-23,60000.0,94122.0,Medium,0,0,0,1,0,0
13537,2013-05-23,1.0,94103.0,Very Low,0,1,0,0,0,0
13538,2013-05-23,500.0,94122.0,Very Low,0,1,0,0,0,0
13539,2013-05-23,17989.0,94103.0,Medium,0,0,0,1,0,0
